date,station,lat,lon,temp_C,precip_mm
20210730,呼和浩特,40.82,111.75,23.79,0.68
20210731,呼和浩特,40.82,111.75,20.5,0.0
20210801,呼和浩特,40.82,111.75,16.9,0.0
20210802,呼和浩特,40.82,111.75,19.83,0.01
20210803,呼和浩特,40.82,111.75,18.19,4.19
20210804,呼和浩特,40.82,111.75,18.65,0.68
20210805,呼和浩特,40.82,111.75,18.54,0.05
20210806,呼和浩特,40.82,111.75,19.81,0.0
20210807,呼和浩特,40.82,111.75,21.61,0.0
20210808,呼和浩特,40.82,111.75,18.21,4.67
20210809,呼和浩特,40.82,111.75,18.71,1.51
20210810,呼和浩特,40.82,111.75,17.99,0.0
20210811,呼和浩特,40.82,111.75,19.44,0.03
20210812,呼和浩特,40.82,111.75,20.6,0.0
20210813,呼和浩特,40.82,111.75,20.57,0.0
20210814,呼和浩特,40.82,111.75,17.69,3.71
20210815,呼和浩特,40.82,111.75,18.36,0.93
20210816,呼和浩特,40.82,111.75,20.77,0.01
20210817,呼和浩特,40.82,111.75,21.82,0.0
20210818,呼和浩特,40.82,111.75,19.66,23.03
20210819,呼和浩特,40.82,111.75,20.96,17.1
20210820,呼和浩特,40.82,111.75,17.55,9.45
20210821,呼和浩特,40.82,111.75,18.45,0.33
20210822,呼和浩特,40.82,111.75,18.96,0.02
20210823,呼和浩特,40.82,111.75,14.92,4.07
20210824,呼和浩特,40.82,111.75,9.73,4.55
20210825,呼和浩特,40.82,111.75,11.93,2.0
20210826,呼和浩特,40.82,111.75,12.65,1.1
20210827,呼和浩特,40.82,111.75,13.65,0.11
20210828,呼和浩特,40.82,111.75,13.93,3.66
20210829,呼和浩特,40.82,111.75,15.27,0.61
20210830,呼和浩特,40.82,111.75,16.18,0.55
20210831,呼和浩特,40.82,111.75,17.32,0.83
20210901,呼和浩特,40.82,111.75,16.85,1.0
20210902,呼和浩特,40.82,111.75,17.85,1.9
20210903,呼和浩特,40.82,111.75,19.06,0.13
20210904,呼和浩特,40.82,111.75,15.59,8.77
20210905,呼和浩特,40.82,111.75,11.89,0.75
20210906,呼和浩特,40.82,111.75,12.51,0.8
20210907,呼和浩特,40.82,111.75,15.34,0.52
20210908,呼和浩特,40.82,111.75,16.79,0.1
20210909,呼和浩特,40.82,111.75,15.22,0.0
20210910,呼和浩特,40.82,111.75,17.76,0.0
20210911,呼和浩特,40.82,111.75,19.58,0.44
20210912,呼和浩特,40.82,111.75,17.39,1.43
20210913,呼和浩特,40.82,111.75,17.5,1.9
20210914,呼和浩特,40.82,111.75,16.46,0.79
20210915,呼和浩特,40.82,111.75,14.73,8.97
20210916,呼和浩特,40.82,111.75,13.58,0.48
20210917,呼和浩特,40.82,111.75,13.85,0.0
20210918,呼和浩特,40.82,111.75,14.0,0.0
20210919,呼和浩特,40.82,111.75,11.74,1.91
20210920,呼和浩特,40.82,111.75,11.9,1.73
20210921,呼和浩特,40.82,111.75,13.16,0.0
20210922,呼和浩特,40.82,111.75,16.1,0.0
20210923,呼和浩特,40.82,111.75,15.54,0.45
20210924,呼和浩特,40.82,111.75,12.98,0.4
20210925,呼和浩特,40.82,111.75,13.55,0.04
20210926,呼和浩特,40.82,111.75,12.0,0.2
20210927,呼和浩特,40.82,111.75,12.8,0.0
20210928,呼和浩特,40.82,111.75,13.23,2.59
20210929,呼和浩特,40.82,111.75,12.5,0.0
20210930,呼和浩特,40.82,111.75,11.09,0.0
20211001,呼和浩特,40.82,111.75,10.39,0.0
20211002,呼和浩特,40.82,111.75,13.43,0.0
20211003,呼和浩特,40.82,111.75,10.5,0.35
20211004,呼和浩特,40.82,111.75,6.97,1.48
20211005,呼和浩特,40.82,111.75,5.32,0.46
20211006,呼和浩特,40.82,111.75,4.89,4.01
20211007,呼和浩特,40.82,111.75,6.83,0.12
20211008,呼和浩特,40.82,111.75,6.01,0.08
20211009,呼和浩特,40.82,111.75,5.47,0.17
20211010,呼和浩特,40.82,111.75,1.6,0.0
20211011,呼和浩特,40.82,111.75,3.4,0.0
20211012,呼和浩特,40.82,111.75,6.16,0.67
20211013,呼和浩特,40.82,111.75,7.69,6.73
20211014,呼和浩特,40.82,111.75,6.63,4.59
20211015,呼和浩特,40.82,111.75,-0.12,1.23
20211016,呼和浩特,40.82,111.75,-3.07,0.0
20211017,呼和浩特,40.82,111.75,0.86,0.0
20211018,呼和浩特,40.82,111.75,1.49,0.04
20211019,呼和浩特,40.82,111.75,0.42,0.01
20211020,呼和浩特,40.82,111.75,1.53,0.13
20211021,呼和浩特,40.82,111.75,0.36,0.04
20211022,呼和浩特,40.82,111.75,1.87,0.0
20211023,呼和浩特,40.82,111.75,3.23,0.0
20211024,呼和浩特,40.82,111.75,4.87,0.0
20211025,呼和浩特,40.82,111.75,4.03,0.0
20211026,呼和浩特,40.82,111.75,2.65,0.0
20211027,呼和浩特,40.82,111.75,4.27,0.0
20211028,呼和浩特,40.82,111.75,4.0,0.0
20211029,呼和浩特,40.82,111.75,3.08,0.0
20211030,呼和浩特,40.82,111.75,0.77,0.0
20211031,呼和浩特,40.82,111.75,0.47,0.0
20210401,济南,36.67,116.98,13.56,0.02
20210402,济南,36.67,116.98,12.49,14.83
20210403,济南,36.67,116.98,7.76,6.5
20210404,济南,36.67,116.98,9.2,0.0
20210405,济南,36.67,116.98,11.14,0.0
20210406,济南,36.67,116.98,12.5,0.0
20210407,济南,36.67,116.98,14.03,0.0
20210408,济南,36.67,116.98,13.81,0.0
20210409,济南,36.67,116.98,14.24,0.0
20210410,济南,36.67,116.98,14.88,0.0
20210411,济南,36.67,116.98,13.6,0.38
20210412,济南,36.67,116.98,15.39,0.82
20210413,济南,36.67,116.98,10.45,1.03
20210414,济南,36.67,116.98,11.21,0.36
20210415,济南,36.67,116.98,13.96,1.6
20210416,济南,36.67,116.98,12.65,0.0
20210417,济南,36.67,116.98,10.11,0.03
20210418,济南,36.67,116.98,12.63,0.03
20210419,济南,36.67,116.98,15.71,0.0
20210420,济南,36.67,116.98,14.65,0.04
20210421,济南,36.67,116.98,14.11,0.83
20210422,济南,36.67,116.98,13.52,14.17
20210423,济南,36.67,116.98,12.59,0.8
20210424,济南,36.67,116.98,12.87,0.52
20210425,济南,36.67,116.98,13.21,1.29
20210426,济南,36.67,116.98,13.58,10.82
20210427,济南,36.67,116.98,15.56,0.03
20210428,济南,36.67,116.98,14.93,0.0
20210429,济南,36.67,116.98,13.89,0.0
20210430,济南,36.67,116.98,12.66,1.34
20210501,济南,36.67,116.98,13.23,0.0
20210502,济南,36.67,116.98,13.4,0.0
20210503,济南,36.67,116.98,13.6,6.17
20210504,济南,36.67,116.98,15.8,0.27
20210505,济南,36.67,116.98,17.37,0.88
20210506,济南,36.67,116.98,20.0,0.0
20210507,济南,36.67,116.98,16.65,0.0
20210508,济南,36.67,116.98,18.57,0.0
20210509,济南,36.67,116.98,21.0,0.0
20210510,济南,36.67,116.98,19.92,0.0
20210511,济南,36.67,116.98,17.87,0.0
20210512,济南,36.67,116.98,21.0,0.0
20210513,济南,36.67,116.98,22.35,0.03
20210514,济南,36.67,116.98,21.56,1.56
20210515,济南,36.67,116.98,18.75,5.88
20210516,济南,36.67,116.98,14.86,8.41
20210517,济南,36.67,116.98,18.23,0.0
20210518,济南,36.67,116.98,19.83,0.0
20210519,济南,36.67,116.98,19.82,0.0
20210520,济南,36.67,116.98,20.02,0.0
20210521,济南,36.67,116.98,22.44,0.0
20210522,济南,36.67,116.98,25.03,0.41
20210523,济南,36.67,116.98,19.92,2.76
20210524,济南,36.67,116.98,21.63,0.04
20210525,济南,36.67,116.98,21.63,0.04
20210526,济南,36.67,116.98,23.09,5.39
20210527,济南,36.67,116.98,24.29,0.07
20210528,济南,36.67,116.98,21.48,0.07
20210529,济南,36.67,116.98,22.83,0.0
20210530,济南,36.67,116.98,22.21,0.0
20210531,济南,36.67,116.98,25.68,2.0
20210601,济南,36.67,116.98,22.98,3.75
20210602,济南,36.67,116.98,25.39,12.6
20210603,济南,36.67,116.98,21.54,4.35
20210604,济南,36.67,116.98,22.92,0.1
20210605,济南,36.67,116.98,24.68,0.0
20210606,济南,36.67,116.98,27.04,0.0
20210607,济南,36.67,116.98,26.85,0.0
20210608,济南,36.67,116.98,27.43,0.0
20210609,济南,36.67,116.98,26.19,1.01
20210610,济南,36.67,116.98,23.86,3.52
20210611,济南,36.67,116.98,26.82,0.0
20210612,济南,36.67,116.98,27.21,1.34
20210613,济南,36.67,116.98,27.88,1.6
20210614,济南,36.67,116.98,25.24,52.98
20210615,济南,36.67,116.98,24.69,1.31
20210616,济南,36.67,116.98,24.08,2.05
20210617,济南,36.67,116.98,22.96,16.59
20210618,济南,36.67,116.98,24.07,0.0
20210619,济南,36.67,116.98,25.39,0.0
20210620,济南,36.67,116.98,26.89,0.0
20210621,济南,36.67,116.98,27.68,0.0
20210622,济南,36.67,116.98,28.13,0.0
20210623,济南,36.67,116.98,26.33,0.07
20210624,济南,36.67,116.98,26.87,0.0
20210625,济南,36.67,116.98,26.14,0.22
20210626,济南,36.67,116.98,27.04,0.25
20210627,济南,36.67,116.98,27.66,5.83
20210628,济南,36.67,116.98,28.99,0.74
20210629,济南,36.67,116.98,25.45,23.05
20210630,济南,36.67,116.98,27.25,10.21
20210701,济南,36.67,116.98,24.86,1.62
20210702,济南,36.67,116.98,25.96,0.99
20210703,济南,36.67,116.98,24.72,8.92
20210704,济南,36.67,116.98,27.3,0.01
20210705,济南,36.67,116.98,27.13,13.32
20210706,济南,36.67,116.98,25.47,0.0
20210707,济南,36.67,116.98,26.76,3.03
20210708,济南,36.67,116.98,27.18,1.98
20210709,济南,36.67,116.98,28.58,8.83
20210710,济南,36.67,116.98,29.16,9.99
20210711,济南,36.67,116.98,27.45,24.0
20210712,济南,36.67,116.98,27.67,52.54
20210713,济南,36.67,116.98,28.11,19.14
20210714,济南,36.67,116.98,28.11,16.64
20210715,济南,36.67,116.98,25.91,10.92
20210716,济南,36.67,116.98,26.34,21.57
20210717,济南,36.67,116.98,25.25,6.11
20210718,济南,36.67,116.98,26.02,0.16
20210719,济南,36.67,116.98,26.15,0.0
20210720,济南,36.67,116.98,24.99,0.9
20210721,济南,36.67,116.98,25.49,4.58
20210722,济南,36.67,116.98,25.04,0.4
20210723,济南,36.67,116.98,26.69,0.02
20210724,济南,36.67,116.98,27.25,1.09
20210725,济南,36.67,116.98,26.8,0.0
20210726,济南,36.67,116.98,27.55,0.02
20210727,济南,36.67,116.98,25.64,9.77
20210728,济南,36.67,116.98,23.47,36.2
20210729,济南,36.67,116.98,22.51,102.33
20210730,济南,36.67,116.98,23.47,1.67
20210731,济南,36.67,116.98,27.28,6.48
20210801,济南,36.67,116.98,26.28,24.83
20210802,济南,36.67,116.98,24.75,0.11
20210803,济南,36.67,116.98,25.78,0.0
20210804,济南,36.67,116.98,26.87,0.0
20210805,济南,36.67,116.98,26.06,5.07
20210806,济南,36.67,116.98,26.7,0.5
20210807,济南,36.67,116.98,26.09,14.08
20210808,济南,36.67,116.98,25.8,0.0
20210809,济南,36.67,116.98,25.72,0.62
20210810,济南,36.67,116.98,26.05,1.52
20210811,济南,36.67,116.98,26.28,0.42
20210812,济南,36.67,116.98,24.74,6.99
20210813,济南,36.67,116.98,22.56,0.28
20210814,济南,36.67,116.98,22.64,0.05
20210815,济南,36.67,116.98,24.19,0.0
20210816,济南,36.67,116.98,24.97,0.2
20210817,济南,36.67,116.98,24.79,0.54
20210818,济南,36.67,116.98,23.39,0.01
20210819,济南,36.67,116.98,23.47,1.26
20210820,济南,36.67,116.98,23.23,15.86
20210821,济南,36.67,116.98,23.75,0.17
20210822,济南,36.67,116.98,24.43,4.53
20210823,济南,36.67,116.98,24.48,7.67
20210824,济南,36.67,116.98,23.0,0.0
20210825,济南,36.67,116.98,22.91,0.07
20210826,济南,36.67,116.98,23.33,0.06
20210827,济南,36.67,116.98,21.51,0.01
20210828,济南,36.67,116.98,20.52,4.31
20210829,济南,36.67,116.98,21.86,17.95
20210830,济南,36.67,116.98,22.42,53.63
20210831,济南,36.67,116.98,21.7,50.01
20210901,济南,36.67,116.98,20.69,3.97
20210902,济南,36.67,116.98,22.93,0.83
20210903,济南,36.67,116.98,23.09,0.05
20210904,济南,36.67,116.98,22.04,45.75
20210905,济南,36.67,116.98,20.97,7.31
20210906,济南,36.67,116.98,20.09,10.58
20210907,济南,36.67,116.98,20.04,0.49
20210908,济南,36.67,116.98,20.82,0.1
20210909,济南,36.67,116.98,22.56,0.0
20210910,济南,36.67,116.98,23.92,0.0
20210911,济南,36.67,116.98,24.86,0.0
20210912,济南,36.67,116.98,25.15,0.0
20210913,济南,36.67,116.98,23.9,0.0
20210914,济南,36.67,116.98,21.7,0.0
20210915,济南,36.67,116.98,20.1,0.0
20210916,济南,36.67,116.98,21.58,0.04
20210917,济南,36.67,116.98,20.77,0.29
20210918,济南,36.67,116.98,19.95,6.66
20210919,济南,36.67,116.98,20.84,49.79
20210920,济南,36.67,116.98,19.06,29.61
20210921,济南,36.67,116.98,21.26,0.96
20210922,济南,36.67,116.98,21.82,0.0
20210923,济南,36.67,116.98,22.48,9.37
20210924,济南,36.67,116.98,22.22,2.57
20210925,济南,36.67,116.98,19.53,35.55
20210926,济南,36.67,116.98,20.88,8.95
20210927,济南,36.67,116.98,20.06,1.14
20210928,济南,36.67,116.98,18.83,2.61
20210929,济南,36.67,116.98,20.12,0.02
20210930,济南,36.67,116.98,20.37,0.0
20211001,济南,36.67,116.98,20.25,0.0
20211002,济南,36.67,116.98,21.55,0.04
20211003,济南,36.67,116.98,22.88,12.2
20211004,济南,36.67,116.98,19.33,10.98
20211005,济南,36.67,116.98,14.35,10.94
20211006,济南,36.67,116.98,13.92,5.96
20211007,济南,36.67,116.98,13.47,6.34
20211008,济南,36.67,116.98,15.22,3.54
20211009,济南,36.67,116.98,17.28,1.39
20211010,济南,36.67,116.98,13.38,1.06
20211011,济南,36.67,116.98,10.75,0.0
20211012,济南,36.67,116.98,11.61,0.0
20211013,济南,36.67,116.98,14.68,0.0
20211014,济南,36.67,116.98,15.97,5.0
20211015,济南,36.67,116.98,14.56,1.03
20211016,济南,36.67,116.98,7.53,0.0
20211017,济南,36.67,116.98,6.36,0.0
20211018,济南,36.67,116.98,9.29,0.0
20211019,济南,36.67,116.98,8.65,0.0
20211020,济南,36.67,116.98,8.88,0.02
20211021,济南,36.67,116.98,10.4,0.03
20211022,济南,36.67,116.98,8.68,0.0
20211023,济南,36.67,116.98,10.46,0.0
20211024,济南,36.67,116.98,10.26,0.0
20211025,济南,36.67,116.98,10.68,0.0
20211026,济南,36.67,116.98,11.13,0.0
20211027,济南,36.67,116.98,12.59,0.0
20211028,济南,36.67,116.98,13.53,0.0
20211029,济南,36.67,116.98,12.3,0.23
20211030,济南,36.67,116.98,13.33,0.22
20211031,济南,36.67,116.98,12.3,1.04
20210401,郑州,34.76,113.65,13.8,0.68
20210402,郑州,34.76,113.65,12.49,7.02
20210403,郑州,34.76,113.65,10.85,1.06
20210404,郑州,34.76,113.65,11.98,0.0
20210405,郑州,34.76,113.65,12.27,0.0
20210406,郑州,34.76,113.65,13.83,0.0
20210407,郑州,34.76,113.65,14.55,0.01
20210408,郑州,34.76,113.65,14.83,0.0
20210409,郑州,34.76,113.65,14.64,0.0
20210410,郑州,34.76,113.65,15.13,0.0
20210411,郑州,34.76,113.65,15.23,0.0
20210412,郑州,34.76,113.65,18.84,0.0
20210413,郑州,34.76,113.65,15.05,0.0
20210414,郑州,34.76,113.65,15.57,0.0
20210415,郑州,34.76,113.65,17.79,0.0
20210416,郑州,34.76,113.65,16.47,0.0
20210417,郑州,34.76,113.65,14.73,0.0
20210418,郑州,34.76,113.65,15.93,0.0
20210419,郑州,34.76,113.65,18.58,0.0
20210420,郑州,34.76,113.65,16.07,15.14
20210421,郑州,34.76,113.65,14.8,3.17
20210422,郑州,34.76,113.65,16.91,0.4
20210423,郑州,34.76,113.65,16.26,5.79
20210424,郑州,34.76,113.65,14.14,3.18
20210425,郑州,34.76,113.65,16.12,1.36
20210426,郑州,34.76,113.65,17.56,0.06
20210427,郑州,34.76,113.65,20.21,0.0
20210428,郑州,34.76,113.65,19.12,0.0
20210429,郑州,34.76,113.65,20.8,0.0
20210430,郑州,34.76,113.65,20.74,0.0
20210501,郑州,34.76,113.65,19.61,0.0
20210502,郑州,34.76,113.65,16.35,0.76
20210503,郑州,34.76,113.65,16.22,2.41
20210504,郑州,34.76,113.65,19.65,0.0
20210505,郑州,34.76,113.65,20.28,0.0
20210506,郑州,34.76,113.65,23.95,0.0
20210507,郑州,34.76,113.65,21.76,0.0
20210508,郑州,34.76,113.65,25.43,0.0
20210509,郑州,34.76,113.65,24.38,0.0
20210510,郑州,34.76,113.65,23.46,0.0
20210511,郑州,34.76,113.65,21.35,0.0
20210512,郑州,34.76,113.65,23.89,0.0
20210513,郑州,34.76,113.65,24.2,0.09
20210514,郑州,34.76,113.65,24.77,2.94
20210515,郑州,34.76,113.65,21.8,22.2
20210516,郑州,34.76,113.65,17.62,3.76
20210517,郑州,34.76,113.65,19.05,0.0
20210518,郑州,34.76,113.65,22.36,0.0
20210519,郑州,34.76,113.65,20.95,0.0
20210520,郑州,34.76,113.65,22.82,0.12
20210521,郑州,34.76,113.65,24.59,0.06
20210522,郑州,34.76,113.65,26.14,0.03
20210523,郑州,34.76,113.65,23.24,0.47
20210524,郑州,34.76,113.65,25.16,0.0
20210525,郑州,34.76,113.65,22.85,0.0
20210526,郑州,34.76,113.65,25.92,0.0
20210527,郑州,34.76,113.65,27.98,0.03
20210528,郑州,34.76,113.65,26.52,0.0
20210529,郑州,34.76,113.65,28.61,0.0
20210530,郑州,34.76,113.65,27.0,0.0
20210531,郑州,34.76,113.65,29.24,0.08
20210601,郑州,34.76,113.65,24.45,1.31
20210602,郑州,34.76,113.65,29.19,5.65
20210603,郑州,34.76,113.65,23.77,8.12
20210604,郑州,34.76,113.65,26.48,0.14
20210605,郑州,34.76,113.65,29.54,0.0
20210606,郑州,34.76,113.65,30.47,0.0
20210607,郑州,34.76,113.65,31.2,1.41
20210608,郑州,34.76,113.65,28.62,0.0
20210609,郑州,34.76,113.65,28.39,0.04
20210610,郑州,34.76,113.65,26.81,0.83
20210611,郑州,34.76,113.65,29.81,0.05
20210612,郑州,34.76,113.65,30.19,2.0
20210613,郑州,34.76,113.65,28.61,1.85
20210614,郑州,34.76,113.65,28.72,18.07
20210615,郑州,34.76,113.65,29.07,0.61
20210616,郑州,34.76,113.65,27.34,1.54
20210617,郑州,34.76,113.65,26.02,0.72
20210618,郑州,34.76,113.65,26.69,0.44
20210619,郑州,34.76,113.65,28.84,0.09
20210620,郑州,34.76,113.65,30.16,0.0
20210621,郑州,34.76,113.65,31.23,0.0
20210622,郑州,34.76,113.65,30.51,0.0
20210623,郑州,34.76,113.65,30.27,0.0
20210624,郑州,34.76,113.65,30.45,0.0
20210625,郑州,34.76,113.65,29.34,5.04
20210626,郑州,34.76,113.65,30.28,0.0
20210627,郑州,34.76,113.65,30.94,0.03
20210628,郑州,34.76,113.65,33.5,0.56
20210629,郑州,34.76,113.65,31.92,3.75
20210630,郑州,34.76,113.65,33.1,2.59
20210701,郑州,34.76,113.65,27.14,0.13
20210702,郑州,34.76,113.65,27.69,37.49
20210703,郑州,34.76,113.65,27.99,2.08
20210704,郑州,34.76,113.65,30.03,0.0
20210705,郑州,34.76,113.65,29.04,0.01
20210706,郑州,34.76,113.65,28.87,0.06
20210707,郑州,34.76,113.65,30.56,0.07
20210708,郑州,34.76,113.65,31.04,2.29
20210709,郑州,34.76,113.65,32.59,1.63
20210710,郑州,34.76,113.65,32.81,0.42
20210711,郑州,34.76,113.65,28.91,48.95
20210712,郑州,34.76,113.65,30.6,1.65
20210713,郑州,34.76,113.65,32.42,0.2
20210714,郑州,34.76,113.65,32.81,9.5
20210715,郑州,34.76,113.65,31.21,6.34
20210716,郑州,34.76,113.65,29.51,1.78
20210717,郑州,34.76,113.65,28.44,0.53
20210718,郑州,34.76,113.65,26.92,22.45
20210719,郑州,34.76,113.65,25.4,65.47
20210720,郑州,34.76,113.65,25.28,306.96
20210721,郑州,34.76,113.65,26.09,104.41
20210722,郑州,34.76,113.65,26.32,27.32
20210723,郑州,34.76,113.65,26.13,5.83
20210724,郑州,34.76,113.65,26.94,2.8
20210725,郑州,34.76,113.65,28.16,0.0
20210726,郑州,34.76,113.65,28.67,0.0
20210727,郑州,34.76,113.65,27.91,2.91
20210728,郑州,34.76,113.65,26.04,3.21
20210729,郑州,34.76,113.65,25.01,1.23
20210730,郑州,34.76,113.65,27.09,0.13
20210731,郑州,34.76,113.65,29.82,0.27
20210801,郑州,34.76,113.65,27.82,0.51
20210802,郑州,34.76,113.65,26.29,0.02
20210803,郑州,34.76,113.65,26.66,0.0
20210804,郑州,34.76,113.65,28.57,0.25
20210805,郑州,34.76,113.65,28.23,2.95
20210806,郑州,34.76,113.65,28.0,0.01
20210807,郑州,34.76,113.65,28.69,3.71
20210808,郑州,34.76,113.65,27.73,1.04
20210809,郑州,34.76,113.65,27.95,0.1
20210810,郑州,34.76,113.65,26.24,1.26
20210811,郑州,34.76,113.65,26.69,0.06
20210812,郑州,34.76,113.65,26.1,9.06
20210813,郑州,34.76,113.65,24.56,13.95
20210814,郑州,34.76,113.65,24.66,0.05
20210815,郑州,34.76,113.65,25.19,0.03
20210816,郑州,34.76,113.65,26.35,0.09
20210817,郑州,34.76,113.65,27.4,0.0
20210818,郑州,34.76,113.65,26.89,0.01
20210819,郑州,34.76,113.65,26.73,2.86
20210820,郑州,34.76,113.65,25.94,7.03
20210821,郑州,34.76,113.65,26.27,0.03
20210822,郑州,34.76,113.65,25.06,56.21
20210823,郑州,34.76,113.65,25.08,1.71
20210824,郑州,34.76,113.65,24.53,0.0
20210825,郑州,34.76,113.65,23.36,0.0
20210826,郑州,34.76,113.65,23.38,0.13
20210827,郑州,34.76,113.65,23.06,0.07
20210828,郑州,34.76,113.65,21.01,16.05
20210829,郑州,34.76,113.65,21.38,35.26
20210830,郑州,34.76,113.65,22.33,65.61
20210831,郑州,34.76,113.65,22.46,15.48
20210901,郑州,34.76,113.65,20.64,37.94
20210902,郑州,34.76,113.65,23.59,0.05
20210903,郑州,34.76,113.65,24.05,2.44
20210904,郑州,34.76,113.65,21.93,38.96
20210905,郑州,34.76,113.65,21.12,7.31
20210906,郑州,34.76,113.65,22.15,2.99
20210907,郑州,34.76,113.65,22.78,0.24
20210908,郑州,34.76,113.65,23.03,0.0
20210909,郑州,34.76,113.65,24.78,0.0
20210910,郑州,34.76,113.65,25.59,0.0
20210911,郑州,34.76,113.65,25.96,0.0
20210912,郑州,34.76,113.65,25.75,0.0
20210913,郑州,34.76,113.65,25.16,0.0
20210914,郑州,34.76,113.65,24.77,0.0
20210915,郑州,34.76,113.65,23.63,0.0
20210916,郑州,34.76,113.65,23.07,1.08
20210917,郑州,34.76,113.65,20.88,8.21
20210918,郑州,34.76,113.65,20.67,34.18
20210919,郑州,34.76,113.65,18.39,31.43
20210920,郑州,34.76,113.65,20.53,0.01
20210921,郑州,34.76,113.65,23.08,0.0
20210922,郑州,34.76,113.65,23.31,0.38
20210923,郑州,34.76,113.65,23.88,1.75
20210924,郑州,34.76,113.65,21.6,37.73
20210925,郑州,34.76,113.65,20.07,14.38
20210926,郑州,34.76,113.65,20.36,12.62
20210927,郑州,34.76,113.65,20.03,10.44
20210928,郑州,34.76,113.65,18.94,41.53
20210929,郑州,34.76,113.65,20.36,0.02
20210930,郑州,34.76,113.65,21.74,0.0
20211001,郑州,34.76,113.65,20.78,0.0
20211002,郑州,34.76,113.65,22.88,0.1
20211003,郑州,34.76,113.65,25.25,6.41
20211004,郑州,34.76,113.65,17.94,4.4
20211005,郑州,34.76,113.65,12.74,9.29
20211006,郑州,34.76,113.65,12.78,5.97
20211007,郑州,34.76,113.65,12.71,2.67
20211008,郑州,34.76,113.65,14.09,2.71
20211009,郑州,34.76,113.65,16.69,1.62
20211010,郑州,34.76,113.65,14.77,0.77
20211011,郑州,34.76,113.65,13.28,1.73
20211012,郑州,34.76,113.65,13.36,0.02
20211013,郑州,34.76,113.65,16.22,0.54
20211014,郑州,34.76,113.65,18.44,5.88
20211015,郑州,34.76,113.65,16.57,1.55
20211016,郑州,34.76,113.65,10.23,0.0
20211017,郑州,34.76,113.65,7.89,0.01
20211018,郑州,34.76,113.65,12.19,0.0
20211019,郑州,34.76,113.65,10.33,1.26
20211020,郑州,34.76,113.65,10.4,2.89
20211021,郑州,34.76,113.65,10.85,0.03
20211022,郑州,34.76,113.65,11.02,0.0
20211023,郑州,34.76,113.65,11.24,0.0
20211024,郑州,34.76,113.65,12.84,0.0
20211025,郑州,34.76,113.65,13.62,0.0
20211026,郑州,34.76,113.65,13.41,0.0
20211027,郑州,34.76,113.65,12.91,0.0
20211028,郑州,34.76,113.65,14.7,0.03
20211029,郑州,34.76,113.65,15.1,0.01
20211030,郑州,34.76,113.65,15.65,0.0
20211031,郑州,34.76,113.65,13.19,0.0
20220401,哈尔滨,45.75,126.63,1.76,0.0
20220402,哈尔滨,45.75,126.63,4.03,0.0
20220403,哈尔滨,45.75,126.63,8.07,0.0
20220404,哈尔滨,45.75,126.63,8.79,0.0
20220405,哈尔滨,45.75,126.63,3.03,0.44
20220406,哈尔滨,45.75,126.63,-0.19,0.06
20220407,哈尔滨,45.75,126.63,1.16,0.06
20220408,哈尔滨,45.75,126.63,6.54,0.11
20220409,哈尔滨,45.75,126.63,9.35,0.02
20220410,哈尔滨,45.75,126.63,11.27,0.01
20220411,哈尔滨,45.75,126.63,4.33,6.01
20220412,哈尔滨,45.75,126.63,4.94,0.01
20220413,哈尔滨,45.75,126.63,5.78,0.0
20220414,哈尔滨,45.75,126.63,5.5,0.0
20220415,哈尔滨,45.75,126.63,6.81,0.0
20220416,哈尔滨,45.75,126.63,6.02,0.0
20220417,哈尔滨,45.75,126.63,4.27,0.0
20220418,哈尔滨,45.75,126.63,6.43,0.0
20220419,哈尔滨,45.75,126.63,13.46,0.0
20220420,哈尔滨,45.75,126.63,16.97,0.08
20220421,哈尔滨,45.75,126.63,11.03,11.09
20220422,哈尔滨,45.75,126.63,6.41,1.04
20220423,哈尔滨,45.75,126.63,11.13,0.15
20220424,哈尔滨,45.75,126.63,9.36,0.26
20220425,哈尔滨,45.75,126.63,12.36,3.47
20220426,哈尔滨,45.75,126.63,9.28,2.85
20220427,哈尔滨,45.75,126.63,5.96,0.03
20220428,哈尔滨,45.75,126.63,7.21,0.0
20220429,哈尔滨,45.75,126.63,9.2,0.27
20220430,哈尔滨,45.75,126.63,4.95,7.33
20220501,哈尔滨,45.75,126.63,4.35,1.45
20220502,哈尔滨,45.75,126.63,8.6,0.27
20220503,哈尔滨,45.75,126.63,13.63,0.44
20220504,哈尔滨,45.75,126.63,16.14,0.11
20220505,哈尔滨,45.75,126.63,18.39,6.39
20220506,哈尔滨,45.75,126.63,7.68,1.8
20220507,哈尔滨,45.75,126.63,9.3,0.24
20220508,哈尔滨,45.75,126.63,11.67,0.0
20220509,哈尔滨,45.75,126.63,14.82,0.0
20220510,哈尔滨,45.75,126.63,16.04,0.01
20220511,哈尔滨,45.75,126.63,10.62,3.58
20220512,哈尔滨,45.75,126.63,9.03,0.1
20220513,哈尔滨,45.75,126.63,8.4,0.49
20220514,哈尔滨,45.75,126.63,9.53,0.27
20220515,哈尔滨,45.75,126.63,11.58,0.3
20220516,哈尔滨,45.75,126.63,12.85,0.02
20220517,哈尔滨,45.75,126.63,14.55,0.29
20220518,哈尔滨,45.75,126.63,15.19,0.0
20220519,哈尔滨,45.75,126.63,16.95,0.07
20220520,哈尔滨,45.75,126.63,20.68,0.28
20220521,哈尔滨,45.75,126.63,17.86,1.48
