date,symbol,spot_price,near_contract,near_contract_price,dominant_contract,dominant_contract_price,near_month,dominant_month,near_basis,dom_basis,near_basis_rate,dom_basis_rate
20221031,C,2801.43,c2211,2852.0,c2301,2885.0,2211,2301,50.57000000000016,83.57000000000016,0.0180514951292734,0.0298311933548223
20221101,C,2802.86,c2211,2853.0,c2301,2882.0,2211,2301,50.13999999999987,79.13999999999987,0.0178888706535467,0.0282354452238071
20221102,C,2804.29,c2211,2831.0,c2301,2857.0,2211,2301,26.71000000000004,52.71000000000004,0.0095246925246674,0.0187962015340781
20221103,C,2805.71,c2211,2815.0,c2301,2840.0,2211,2301,9.289999999999964,34.289999999999964,0.0033111048540297,0.0122215054299981
20221104,C,2807.14,c2211,2850.0,c2301,2867.0,2211,2301,42.86000000000013,59.86000000000013,0.0152682089243856,0.0213241947320048
20221107,C,2802.86,c2211,2859.0,c2301,2887.0,2211,2301,56.13999999999987,84.13999999999987,0.0200295412542901,0.0300193373910933
20221108,C,2805.71,c2211,2851.0,c2301,2892.0,2211,2301,45.28999999999997,86.28999999999996,0.0161420816834241,0.030755138628012
20221109,C,2805.71,c2211,2851.0,c2301,2871.0,2211,2301,45.28999999999997,65.28999999999996,0.0161420816834241,0.0232704021441987
20221110,C,2810.0,c2211,2840.0,c2301,2875.0,2211,2301,30.0,65.0,0.0106761565836299,0.0231316725978647
20221111,C,2812.86,c2211,2840.0,c2301,2881.0,2211,2301,27.13999999999988,68.13999999999987,0.0096485427643038,0.0242244548253378
20221114,C,2820.0,c2211,2870.0,c2301,2851.0,2211,2301,50.0,31.0,0.0177304964539006,0.0109929078014183
20221115,C,2824.29,c2301,2840.0,c2301,2840.0,2301,2301,15.710000000000036,15.710000000000036,0.0055624599456853,0.0055624599456853
20221116,C,2828.57,c2301,2828.0,c2301,2828.0,2301,2301,-0.5700000000001637,-0.5700000000001637,-0.0002015152532905,-0.0002015152532905
20221117,C,2830.0,c2301,2814.0,c2301,2814.0,2301,2301,-16.0,-16.0,-0.0056537102473498,-0.0056537102473498
20221118,C,2830.0,c2301,2816.0,c2301,2816.0,2301,2301,-14.0,-14.0,-0.004946996466431,-0.004946996466431
20221121,C,2831.43,c2301,2853.0,c2301,2853.0,2301,2301,21.570000000000164,21.570000000000164,0.0076180587194456,0.0076180587194456
20221122,C,2832.86,c2301,2856.0,c2301,2856.0,2301,2301,23.13999999999988,23.13999999999988,0.0081684234307377,0.0081684234307377
20221123,C,2844.29,c2301,2879.0,c2301,2879.0,2301,2301,34.71000000000004,34.71000000000004,0.0122033969813204,0.0122033969813204
20221124,C,2850.0,c2301,2889.0,c2301,2889.0,2301,2301,39.0,39.0,0.0136842105263157,0.0136842105263157
20221125,C,2851.43,c2301,2934.0,c2301,2934.0,2301,2301,82.57000000000016,82.57000000000016,0.0289574003219437,0.0289574003219437
20221128,C,2865.71,c2301,2936.0,c2303,2916.0,2301,2303,70.28999999999996,50.28999999999997,0.0245279529331299,0.0175488796842666
20221129,C,2870.0,c2301,2912.0,c2303,2906.0,2301,2303,42.0,36.0,0.0146341463414634,0.0125435540069687
20221130,C,2870.0,c2301,2908.0,c2303,2885.0,2301,2303,38.0,15.0,0.0132404181184668,0.005226480836237
20221201,C,2870.0,c2301,2887.0,c2303,2877.0,2301,2303,17.0,7.0,0.0059233449477351,0.0024390243902439
20221202,C,2868.57,c2301,2886.0,c2303,2862.0,2301,2303,17.429999999999836,-6.570000000000164,0.0060761982451185,-0.0022903397860258
20221205,C,2865.71,c2301,2866.0,c2303,2834.0,2301,2303,0.2899999999999636,-31.71000000000004,0.0001011965621084,-0.0110653206360727
20221206,C,2864.29,c2301,2869.0,c2303,2828.0,2301,2303,4.710000000000036,-36.28999999999997,0.0016443865670026,-0.0126698064790925
20221207,C,2861.43,c2301,2860.0,c2303,2808.0,2301,2303,-1.4299999999998363,-53.42999999999984,-0.0004997501249375,-0.0186724819408476
20221208,C,2857.14,c2301,2866.0,c2303,2829.0,2301,2303,8.860000000000127,-28.13999999999988,0.0031010031010032,-0.0098490098490098
20221209,C,2855.71,c2301,2844.0,c2303,2817.0,2301,2303,-11.710000000000036,-38.71000000000004,-0.0041005564290491,-0.0135552979819379
20221212,C,2850.0,c2301,2840.0,c2303,2811.0,2301,2303,-10.0,-39.0,-0.0035087719298245,-0.0136842105263157
20221213,C,2848.57,c2301,2845.0,c2303,2816.0,2301,2303,-3.570000000000164,-32.570000000000164,-0.0012532604078537,-0.0114338071383185
20221214,C,2847.14,c2301,2833.0,c2303,2787.0,2301,2303,-14.139999999999873,-60.13999999999987,-0.0049663873220143,-0.0211229514530369
20221215,C,2848.57,c2301,2843.0,c2303,2791.0,2301,2303,-5.570000000000164,-57.57000000000016,-0.0019553670789204,-0.0202101405266502
20221216,C,2848.57,c2301,2848.0,c2303,2817.0,2301,2303,-0.5700000000001637,-31.570000000000164,-0.000200100401254,-0.0110827538027853
20221219,C,2845.71,c2301,2833.0,c2303,2787.0,2301,2303,-12.710000000000036,-58.71000000000004,-0.0044663721883115,-0.0206310551672517
20221220,C,2847.14,c2301,2809.0,c2303,2761.0,2301,2303,-38.13999999999987,-86.13999999999987,-0.0133958990425478,-0.030254922483615
20221221,C,2842.86,c2301,2791.0,c2303,2745.0,2301,2303,-51.86000000000013,-97.86000000000011,-0.0182421927214143,-0.0344230809818282
20221222,C,2840.0,c2301,2800.0,c2303,2754.0,2301,2303,-40.0,-86.0,-0.0140845070422535,-0.030281690140845
20221223,C,2834.29,c2301,2799.0,c2303,2752.0,2301,2303,-35.289999999999964,-82.28999999999996,-0.0124510900437145,-0.0290337262594865
20221226,C,2834.29,c2301,2797.0,c2303,2776.0,2301,2303,-37.28999999999997,-58.28999999999997,-0.0131567341380027,-0.0205659971280285
20221227,C,2831.43,c2301,2795.0,c2303,2788.0,2301,2303,-36.42999999999984,-43.42999999999984,-0.0128662901784609,-0.0153385391833807
20221228,C,2830.0,c2301,2791.0,c2303,2822.0,2301,2303,-39.0,-8.0,-0.0137809187279152,-0.0028268551236748
20221229,C,2828.57,c2301,2790.0,c2303,2816.0,2301,2303,-38.57000000000016,-12.570000000000164,-0.0136358654726593,-0.0044439416383543
20221230,C,2830.0,c2301,2794.0,c2303,2824.0,2301,2303,-36.0,-6.0,-0.012720848056537,-0.0021201413427561
20230103,C,2831.43,c2301,2816.0,c2303,2840.0,2301,2303,-15.429999999999836,8.570000000000164,-0.0054495431637017,0.0030267391388805
20230104,C,2834.29,c2301,2849.0,c2303,2875.0,2301,2303,14.710000000000036,40.71000000000004,0.0051900123134893,0.0143633855392355
20230105,C,2834.29,c2301,2837.0,c2303,2878.0,2301,2303,2.7100000000000364,43.71000000000004,0.0009561477477604,0.0154218516806678
20230106,C,2835.71,c2301,2860.0,c2303,2886.0,2301,2303,24.289999999999964,50.28999999999997,0.0085657560187748,0.0177345356189455
20230109,C,2835.71,c2301,2861.0,c2303,2890.0,2301,2303,25.289999999999964,54.28999999999997,0.0089184013880121,0.0191451170958949
20230110,C,2838.57,c2301,2858.0,c2303,2874.0,2301,2303,19.42999999999984,35.42999999999984,0.0068449958958207,0.0124816368805418
20230111,C,2838.57,c2301,2855.0,c2303,2873.0,2301,2303,16.429999999999836,34.42999999999984,0.0057881257111855,0.0121293468189969
20230112,C,2840.0,c2301,2853.0,c2303,2880.0,2301,2303,13.0,40.0,0.0045774647887324,0.0140845070422535
20230113,C,2840.0,c2301,2866.0,c2303,2877.0,2301,2303,26.0,37.0,0.0091549295774648,0.0130281690140845
20230116,C,2840.0,c2301,2847.0,c2303,2880.0,2301,2303,7.0,40.0,0.0024647887323943,0.0140845070422535
20230117,C,2837.14,c2303,2884.0,c2303,2884.0,2303,2303,46.86000000000013,46.86000000000013,0.0165166329472639,0.0165166329472639
20230118,C,2837.14,c2303,2898.0,c2303,2898.0,2303,2303,60.86000000000013,60.86000000000013,0.0214511797091436,0.0214511797091436
20230119,C,2837.14,c2303,2874.0,c2303,2874.0,2303,2303,36.86000000000013,36.86000000000013,0.0129919566887781,0.0129919566887781
20230120,C,2837.14,c2303,2859.0,c2303,2859.0,2303,2303,21.860000000000127,21.860000000000127,0.0077049423010497,0.0077049423010497
20230130,C,2834.29,c2303,2892.0,c2303,2892.0,2303,2303,57.71000000000004,57.71000000000004,0.0203613603406849,0.0203613603406849
20230131,C,2834.29,c2303,2842.0,c2303,2842.0,2303,2303,7.710000000000036,7.710000000000036,0.0027202579834808,0.0027202579834808
20230201,C,2834.29,c2303,2830.0,c2303,2830.0,2303,2303,-4.289999999999964,-4.289999999999964,-0.001513606582248,-0.001513606582248
20230202,C,2832.86,c2303,2834.0,c2305,2843.0,2303,2305,1.139999999999873,10.139999999999873,0.0004024201690164,0.0035794215033568
20230203,C,2831.43,c2303,2837.0,c2305,2846.0,2303,2305,5.570000000000164,14.570000000000164,0.0019672038510576,0.0051458097145258
20230206,C,2830.0,c2303,2788.0,c2305,2817.0,2303,2305,-42.0,-13.0,-0.0148409893992932,-0.0045936395759716
20230207,C,2825.71,c2303,2794.0,c2305,2819.0,2303,2305,-31.71000000000004,-6.710000000000036,-0.0112219583750632,-0.002374624430674
20230208,C,2822.86,c2303,2786.0,c2305,2820.0,2303,2305,-36.86000000000013,-2.860000000000128,-0.0130576790914179,-0.0010131568692745
20230209,C,2820.0,c2303,2771.0,c2305,2801.0,2303,2305,-49.0,-19.0,-0.0173758865248226,-0.0067375886524823
20230210,C,2818.57,c2303,2769.0,c2305,2801.0,2303,2305,-49.57000000000016,-17.570000000000164,-0.0175869323806043,-0.0062336574929841
20230213,C,2814.29,c2303,2793.0,c2305,2833.0,2303,2305,-21.289999999999964,18.71000000000004,-0.0075649630990409,0.0066482132260712
20230214,C,2811.43,c2303,2820.0,c2305,2853.0,2303,2305,8.570000000000164,41.57000000000016,0.0030482708088055,0.0147860697225254
20230215,C,2814.29,c2303,2815.0,c2305,2846.0,2303,2305,0.7100000000000364,31.71000000000004,0.0002522838797707,0.0112674955317326
20230216,C,2814.29,c2303,2824.0,c2305,2856.0,2303,2305,9.710000000000036,41.71000000000004,0.003450248552921,0.0148207896130108
20230217,C,2815.71,c2303,2835.0,c2305,2868.0,2303,2305,19.289999999999964,52.28999999999997,0.006850847565978,0.0185708045217725
20230220,C,2815.71,c2303,2843.0,c2305,2877.0,2303,2305,27.289999999999964,61.28999999999997,0.0096920492522312,0.0217671564188073
20230221,C,2812.86,c2303,2838.0,c2305,2875.0,2303,2305,25.13999999999988,62.13999999999987,0.0089375226637655,0.0220913945237231
20230222,C,2810.0,c2303,2842.0,c2305,2877.0,2303,2305,32.0,67.0,0.0113879003558718,0.0238434163701066
20230223,C,2810.0,c2303,2833.0,c2305,2863.0,2303,2305,23.0,53.0,0.008185053380783,0.0188612099644127
20230224,C,2810.0,c2303,2848.0,c2305,2867.0,2303,2305,38.0,57.0,0.0135231316725978,0.0202846975088968
20230227,C,2811.43,c2303,2824.0,c2305,2844.0,2303,2305,12.570000000000164,32.570000000000164,0.0044710343134988,0.0115848518369656
20230228,C,2808.57,c2303,2819.0,c2305,2837.0,2303,2305,10.429999999999836,28.42999999999984,0.0037136336285013,0.0101225890755793
20230301,C,2808.57,c2303,2819.0,c2305,2854.0,2303,2305,10.429999999999836,45.42999999999984,0.0037136336285013,0.016175491442264
20230302,C,2808.57,c2303,2815.0,c2305,2848.0,2303,2305,6.429999999999836,39.42999999999984,0.0022894213069284,0.0140391729599047
20230303,C,2805.71,c2303,2815.0,c2305,2838.0,2303,2305,9.289999999999964,32.289999999999964,0.0033111048540297,0.0115086733839206
20230306,C,2805.71,c2303,2814.0,c2305,2824.0,2303,2305,8.289999999999964,18.289999999999964,0.002954688830991,0.0065188490613783
20230307,C,2800.0,c2303,2821.0,c2305,2847.0,2303,2305,21.0,47.0,0.0075,0.0167857142857141
20230308,C,2795.71,c2303,2818.0,c2305,2855.0,2303,2305,22.289999999999964,59.28999999999997,0.0079729299533928,0.0212074929087779
20230309,C,2795.71,c2303,2800.0,c2305,2840.0,2303,2305,4.289999999999964,44.28999999999997,0.0015344939210433,0.0158421295484867
20230310,C,2795.71,c2303,2800.0,c2305,2850.0,2303,2305,4.289999999999964,54.28999999999997,0.0015344939210433,0.0194190384553476
20230313,C,2795.71,c2303,2788.0,c2305,2835.0,2303,2305,-7.710000000000036,39.28999999999997,-0.0027577967671897,0.0140536750950563
20230314,C,2794.29,c2303,2814.0,c2305,2833.0,2303,2305,19.71000000000004,38.71000000000004,0.0070536701630825,0.0138532507363229
20230315,C,2791.43,c2305,2832.0,c2305,2832.0,2305,2305,40.57000000000016,40.57000000000016,0.0145337694300053,0.0145337694300053
20230316,C,2791.43,c2305,2824.0,c2305,2824.0,2305,2305,32.570000000000164,32.570000000000164,0.0116678548270958,0.0116678548270958
20230317,C,2791.43,c2305,2836.0,c2305,2836.0,2305,2305,44.57000000000016,44.57000000000016,0.0159667267314602,0.0159667267314602
20230320,C,2791.43,c2305,2843.0,c2305,2843.0,2305,2305,51.57000000000016,51.57000000000016,0.0184744020090061,0.0184744020090061
20230321,C,2790.0,c2305,2779.0,c2307,2770.0,2305,2307,-11.0,-20.0,-0.0039426523297491,-0.0071684587813619
20230322,C,2787.14,c2305,2768.0,c2307,2764.0,2305,2307,-19.13999999999988,-23.13999999999988,-0.0068672546050789,-0.0083024175319502
20230323,C,2782.86,c2305,2776.0,c2307,2764.0,2305,2307,-6.860000000000127,-18.860000000000127,-0.002465089871571,-0.0067772004340858
20230324,C,2775.71,c2305,2763.0,c2307,2745.0,2305,2307,-12.710000000000036,-30.71000000000004,-0.0045790086140122,-0.0110638359194584
20230327,C,2774.29,c2305,2728.0,c2307,2700.0,2305,2307,-46.28999999999997,-74.28999999999996,-0.0166853501256176,-0.0267780224850322
20230328,C,2770.0,c2305,2756.0,c2307,2738.0,2305,2307,-14.0,-32.0,-0.0050541516245486,-0.0115523465703971
20230329,C,2765.71,c2305,2755.0,c2307,2739.0,2305,2307,-10.710000000000036,-26.71000000000004,-0.0038724233560278,-0.0096575562875356
20230330,C,2764.29,c2305,2761.0,c2307,2742.0,2305,2307,-3.289999999999964,-22.289999999999964,-0.0011901790333141,-0.0080635533898396
20230331,C,2760.0,c2305,2746.0,c2307,2724.0,2305,2307,-14.0,-36.0,-0.0050724637681159,-0.0130434782608696
20230403,C,2754.29,c2305,2739.0,c2307,2721.0,2305,2307,-15.289999999999964,-33.289999999999964,-0.0055513399097407,-0.012086599450312
20230404,C,2747.14,c2305,2744.0,c2307,2722.0,2305,2307,-3.1399999999998727,-25.13999999999988,-0.0011430069090034,-0.0091513355708118
20230406,C,2747.14,c2305,2728.0,c2307,2711.0,2305,2307,-19.13999999999988,-36.13999999999987,-0.0069672459357731,-0.0131554999017159
20230407,C,2747.14,c2305,2735.0,c2307,2728.0,2305,2307,-12.139999999999873,-19.13999999999988,-0.0044191413615614,-0.0069672459357731
20230410,C,2747.14,c2305,2761.0,c2307,2763.0,2305,2307,13.860000000000127,15.860000000000127,0.0050452470569393,0.0057732769352853
20230411,C,2747.14,c2305,2759.0,c2307,2768.0,2305,2307,11.860000000000127,20.860000000000127,0.004317217178593,0.007593351631151
20230412,C,2748.57,c2305,2753.0,c2307,2757.0,2305,2307,4.429999999999836,8.429999999999836,0.0016117471994527,0.0030670494111482
20230413,C,2750.0,c2305,2740.0,c2307,2742.0,2305,2307,-10.0,-8.0,-0.0036363636363636,-0.0029090909090908
20230414,C,2758.57,c2305,2749.0,c2307,2756.0,2305,2307,-9.570000000000164,-2.570000000000164,-0.0034691887463432,-0.000931642118924
20230417,C,2760.0,c2305,2723.0,c2307,2732.0,2305,2307,-37.0,-28.0,-0.0134057971014492,-0.0101449275362318
20230418,C,2760.0,c2305,2726.0,c2307,2742.0,2305,2307,-34.0,-18.0,-0.0123188405797101,-0.0065217391304347
20230419,C,2760.0,c2305,2709.0,c2307,2734.0,2305,2307,-51.0,-26.0,-0.0184782608695651,-0.0094202898550724
20230420,C,2760.0,c2305,2685.0,c2307,2710.0,2305,2307,-75.0,-50.0,-0.0271739130434782,-0.0181159420289854
20230421,C,2755.71,c2305,2648.0,c2307,2672.0,2305,2307,-107.71000000000004,-83.71000000000004,-0.0390861157378679,-0.0303769264545253
20230424,C,2750.0,c2305,2648.0,c2307,2672.0,2305,2307,-102.0,-78.0,-0.037090909090909,-0.0283636363636363
20230425,C,2738.57,c2305,2640.0,c2307,2671.0,2305,2307,-98.57000000000016,-67.57000000000016,-0.0359932373464984,-0.024673460966855
20230426,C,2734.29,c2305,2651.0,c2307,2685.0,2305,2307,-83.28999999999996,-49.28999999999997,-0.0304612897680933,-0.0180266175131387
20230427,C,2730.0,c2305,2631.0,c2307,2661.0,2305,2307,-99.0,-69.0,-0.0362637362637362,-0.0252747252747252
20230428,C,2730.0,c2305,2616.0,c2307,2644.0,2305,2307,-114.0,-86.0,-0.0417582417582417,-0.0315018315018315
20230504,C,2728.57,c2305,2570.0,c2307,2601.0,2305,2307,-158.57000000000016,-127.57000000000016,-0.0581146901124032,-0.0467534276195956
20230505,C,2722.86,c2305,2584.0,c2307,2602.0,2305,2307,-138.86000000000013,-120.86000000000011,-0.0509978478511565,-0.0443871517448565
20230508,C,2720.0,c2305,2608.0,c2307,2629.0,2305,2307,-112.0,-91.0,-0.0411764705882352,-0.0334558823529411
20230509,C,2714.29,c2305,2590.0,c2307,2602.0,2305,2307,-124.28999999999996,-112.28999999999996,-0.045790980330031,-0.0413699346790504
20230510,C,2714.29,c2305,2556.0,c2307,2566.0,2305,2307,-158.28999999999996,-148.28999999999996,-0.0583172763411425,-0.0546330716319921
20230511,C,2708.57,c2305,2545.0,c2307,2526.0,2305,2307,-163.57000000000016,-182.57000000000016,-0.0603897997836497,-0.0674045714159132
20230512,C,2708.57,c2305,2545.0,c2307,2539.0,2305,2307,-163.57000000000016,-169.57000000000016,-0.0603897997836497,-0.0626049908254171
20230515,C,2697.14,c2305,2520.0,c2307,2533.0,2305,2307,-177.13999999999987,-164.13999999999987,-0.0656769763527291,-0.060857055992644
20230516,C,2682.86,c2305,2520.0,c2307,2544.0,2305,2307,-162.86000000000013,-138.86000000000013,-0.0607038757147223,-0.0517581983405769
20230517,C,2678.57,c2305,2520.0,c2307,2547.0,2305,2307,-158.57000000000016,-131.57000000000016,-0.0591994982397324,-0.0491194928637296
20230518,C,2677.14,c2307,2544.0,c2307,2544.0,2307,2307,-133.13999999999987,-133.13999999999987,-0.0497321768753221,-0.0497321768753221
20230519,C,2675.71,c2307,2547.0,c2307,2547.0,2307,2307,-128.71000000000004,-128.71000000000004,-0.0481031202933053,-0.0481031202933053
20230522,C,2677.14,c2307,2554.0,c2307,2554.0,2307,2307,-123.13999999999989,-123.13999999999989,-0.0459968473819074,-0.0459968473819074
20230523,C,2680.0,c2307,2580.0,c2307,2580.0,2307,2307,-100.0,-100.0,-0.0373134328358208,-0.0373134328358208
20230524,C,2684.29,c2307,2557.0,c2307,2557.0,2307,2307,-127.28999999999996,-127.28999999999996,-0.0474203606912815,-0.0474203606912815
20230525,C,2684.29,c2307,2578.0,c2307,2578.0,2307,2307,-106.28999999999996,-106.28999999999996,-0.0395970629104902,-0.0395970629104902
20230526,C,2684.29,c2307,2615.0,c2307,2615.0,2307,2307,-69.28999999999996,-69.28999999999996,-0.0258131572967152,-0.0258131572967152
20230529,C,2685.71,c2307,2623.0,c2307,2623.0,2307,2307,-62.71000000000004,-62.71000000000004,-0.0233495053449553,-0.0233495053449553
20230530,C,2691.43,c2307,2631.0,c2307,2631.0,2307,2307,-60.42999999999984,-60.42999999999984,-0.0224527481673311,-0.0224527481673311
20230531,C,2694.29,c2307,2633.0,c2307,2633.0,2307,2307,-61.28999999999997,-61.28999999999997,-0.0227481080358832,-0.0227481080358832
20230601,C,2694.29,c2307,2651.0,c2307,2651.0,2307,2307,-43.28999999999997,-43.28999999999997,-0.0160673127243169,-0.0160673127243169
20230602,C,2700.0,c2307,2651.0,c2307,2651.0,2307,2307,-49.0,-49.0,-0.0181481481481481,-0.0181481481481481
20230605,C,2701.43,c2307,2656.0,c2307,2656.0,2307,2307,-45.42999999999984,-45.42999999999984,-0.0168170191343103,-0.0168170191343103
20230606,C,2710.0,c2307,2642.0,c2307,2642.0,2307,2307,-68.0,-68.0,-0.0250922509225092,-0.0250922509225092
20230607,C,2710.0,c2307,2642.0,c2307,2642.0,2307,2307,-68.0,-68.0,-0.0250922509225092,-0.0250922509225092
20230608,C,2708.57,c2307,2650.0,c2309,2596.0,2307,2309,-58.57000000000016,-112.57000000000016,-0.0216239565527197,-0.0415606759286265
20230609,C,2705.71,c2307,2657.0,c2309,2621.0,2307,2309,-48.71000000000004,-84.71000000000004,-0.0180026684308369,-0.0313078637400164
20230612,C,2698.57,c2307,2621.0,c2309,2583.0,2307,2309,-77.57000000000016,-115.57000000000016,-0.0287448537558782,-0.0428263858265675
20230613,C,2698.57,c2307,2651.0,c2309,2607.0,2307,2309,-47.57000000000016,-91.57000000000016,-0.0176278547527024,-0.0339327866240268
20230614,C,2694.29,c2307,2650.0,c2309,2607.0,2307,2309,-44.28999999999997,-87.28999999999996,-0.0164384680194039,-0.0323981457081457
20230615,C,2697.14,c2307,2679.0,c2309,2648.0,2307,2309,-18.13999999999988,-49.13999999999987,-0.0067256427178418,-0.0182192989611217
20230616,C,2700.0,c2307,2706.0,c2309,2670.0,2307,2309,6.0,-30.0,0.0022222222222221,-0.011111111111111
20230619,C,2704.29,c2307,2725.0,c2309,2676.0,2307,2309,20.71000000000004,-28.289999999999964,0.0076582023377671,-0.0104611561629854
20230620,C,2710.0,c2307,2731.0,c2309,2677.0,2307,2309,21.0,-33.0,0.0077490774907749,-0.0121771217712176
20230621,C,2722.86,c2307,2749.0,c2309,2688.0,2307,2309,26.13999999999988,-34.86000000000013,0.0096001997899266,-0.0128027147925343
20230626,C,2727.14,c2307,2761.0,c2309,2691.0,2307,2309,33.86000000000013,-36.13999999999987,0.0124159375756287,-0.0132519782629421
20230627,C,2727.14,c2307,2794.0,c2309,2715.0,2307,2309,66.86000000000013,-12.139999999999873,0.024516526470955,-0.004451549975432
20230628,C,2734.29,c2307,2785.0,c2309,2702.0,2307,2309,50.71000000000004,-32.289999999999964,0.0185459479426104,-0.0118092813856613
20230629,C,2738.57,c2307,2794.0,c2309,2714.0,2307,2309,55.42999999999984,-24.570000000000164,0.0202404904749557,-0.0089718356660593
20230630,C,2760.0,c2307,2807.0,c2309,2728.0,2307,2309,47.0,-32.0,0.0170289855072462,-0.0115942028985507
20230703,C,2767.14,c2307,2787.0,c2309,2727.0,2307,2309,19.860000000000127,-40.13999999999987,0.0071770853661181,-0.0145059519937552
20230704,C,2771.43,c2307,2792.0,c2309,2748.0,2307,2309,20.570000000000164,-23.42999999999984,0.0074221611225975,-0.0084541193535466
20230705,C,2772.86,c2307,2793.0,c2309,2780.0,2307,2309,20.13999999999988,7.139999999999873,0.0072632588735095,0.0025749587068946
20230706,C,2778.57,c2307,2805.0,c2309,2789.0,2307,2309,26.42999999999984,10.429999999999836,0.0095120871527438,0.0037537294363647
20230707,C,2778.57,c2307,2796.0,c2309,2788.0,2307,2309,17.429999999999836,9.429999999999836,0.0062730109372806,0.0033938320790909
20230710,C,2781.43,c2307,2824.0,c2309,2779.0,2307,2309,42.57000000000016,-2.4299999999998363,0.0153050768849116,-0.0008736513232401
20230711,C,2787.14,c2307,2790.0,c2309,2755.0,2307,2309,2.860000000000128,-32.13999999999987,0.001026141492713,-0.0115315341174105
20230712,C,2788.57,c2307,2840.0,c2309,2746.0,2307,2309,51.42999999999984,-42.57000000000016,0.0184431446942339,-0.0152658889681809
20230713,C,2787.14,c2307,2790.0,c2309,2736.0,2307,2309,2.860000000000128,-51.13999999999987,0.001026141492713,-0.0183485580200492
20230714,C,2785.71,c2307,2819.0,c2309,2738.0,2307,2309,33.289999999999964,-47.71000000000004,0.0119502747952946,-0.0171266930154251
20230717,C,2781.43,c2309,2754.0,c2309,2754.0,2309,2309,-27.42999999999984,-27.42999999999984,-0.0098618336611022,-0.0098618336611022
20230718,C,2777.14,c2309,2705.0,c2309,2705.0,2309,2309,-72.13999999999987,-72.13999999999987,-0.0259763641732141,-0.0259763641732141
20230719,C,2777.14,c2309,2719.0,c2309,2719.0,2309,2309,-58.13999999999987,-58.13999999999987,-0.0209352067234637,-0.0209352067234637
20230720,C,2777.14,c2309,2719.0,c2309,2719.0,2309,2309,-58.13999999999987,-58.13999999999987,-0.0209352067234637,-0.0209352067234637
20230721,C,2777.14,c2309,2690.0,c2309,2690.0,2309,2309,-87.13999999999987,-87.13999999999987,-0.0313776042979467,-0.0313776042979467
20230724,C,2775.71,c2309,2683.0,c2309,2683.0,2309,2309,-92.71000000000004,-92.71000000000004,-0.0334004633048842,-0.0334004633048842
20230725,C,2775.71,c2309,2687.0,c2309,2687.0,2309,2309,-88.71000000000004,-88.71000000000004,-0.0319593905703405,-0.0319593905703405
20230726,C,2771.43,c2309,2705.0,c2309,2705.0,2309,2309,-66.42999999999984,-66.42999999999984,-0.0239695752734147,-0.0239695752734147
20230727,C,2771.43,c2309,2693.0,c2309,2693.0,2309,2309,-78.42999999999984,-78.42999999999984,-0.0282994699487267,-0.0282994699487267
20230728,C,2771.43,c2309,2710.0,c2309,2710.0,2309,2309,-61.42999999999984,-61.42999999999984,-0.0221654524920347,-0.0221654524920347
20230731,C,2771.43,c2309,2715.0,c2309,2715.0,2309,2309,-56.42999999999984,-56.42999999999984,-0.0203613297106547,-0.0203613297106547
20230801,C,2770.0,c2309,2703.0,c2309,2703.0,2309,2309,-67.0,-67.0,-0.0241877256317689,-0.0241877256317689
20230802,C,2770.0,c2309,2716.0,c2309,2716.0,2309,2309,-54.0,-54.0,-0.0194945848375451,-0.0194945848375451
20230803,C,2770.0,c2309,2751.0,c2309,2751.0,2309,2309,-19.0,-19.0,-0.0068592057761732,-0.0068592057761732
20230804,C,2770.0,c2309,2767.0,c2309,2767.0,2309,2309,-3.0,-3.0,-0.0010830324909747,-0.0010830324909747
20230807,C,2771.43,c2309,2767.0,c2309,2767.0,2309,2309,-4.429999999999836,-4.429999999999836,-0.0015984527843025,-0.0015984527843025
20230808,C,2774.29,c2309,2793.0,c2311,2718.0,2309,2311,18.71000000000004,-56.28999999999997,0.0067440678515944,-0.0202898759682657
20230809,C,2781.43,c2309,2808.0,c2311,2736.0,2309,2311,26.570000000000164,-45.42999999999984,0.00955264018868,-0.0163333249443631
20230810,C,2794.29,c2309,2814.0,c2311,2739.0,2309,2311,19.71000000000004,-55.28999999999997,0.0070536701630825,-0.0197867794681296
20230811,C,2794.29,c2309,2759.0,c2311,2713.0,2309,2311,-35.289999999999964,-81.28999999999996,-0.0126293262331397,-0.0290914686736165
20230814,C,2801.43,c2309,2751.0,c2311,2701.0,2309,2311,-50.42999999999984,-100.42999999999984,-0.0180015206519527,-0.035849548266421
20230815,C,2802.86,c2309,2754.0,c2311,2705.0,2309,2311,-48.86000000000013,-97.86000000000011,-0.0174321942587214,-0.034914337498127
20230816,C,2802.86,c2309,2726.0,c2311,2637.0,2309,2311,-76.86000000000013,-165.86000000000013,-0.0274219903955246,-0.0591752709732202
20230817,C,2800.0,c2309,2742.0,c2311,2626.0,2309,2311,-58.0,-174.0,-0.0207142857142856,-0.0621428571428571
20230818,C,2800.0,c2309,2756.0,c2311,2645.0,2309,2311,-44.0,-155.0,-0.0157142857142856,-0.0553571428571428
20230821,C,2798.57,c2309,2768.0,c2311,2653.0,2309,2311,-30.570000000000164,-145.57000000000016,-0.0109234358976192,-0.0520158509524507
20230822,C,2800.0,c2309,2782.0,c2311,2650.0,2309,2311,-18.0,-150.0,-0.0064285714285714,-0.0535714285714286
